384 WALLABOUT STREET,Brooklyn,11206,Housing Preservation and Development,2500,0.057392,TRUE,-73.94759665,40.70203474
160 RIVERDALE AVENUE,Brooklyn,11212,Housing Preservation and Development,1500,0.034435,TRUE,-73.91068142,40.66049456
227 VERMONT STREET,Brooklyn,11207,Housing Preservation and Development,2650,0.060836,TRUE,-73.89419143,40.67427583
        STANLEY AVENUE,Brooklyn,11208,Housing Preservation and Development,9000,0.206612,TRUE,-73.8587626,40.66664299
        AMBER STREET,Brooklyn,11208,Housing Preservation and Development,70445,1.617195,TRUE,-73.85773424,40.6659886
        HINSDALE STREET,Brooklyn,11207,Housing Preservation and Development,15000,0.344353,TRUE,-73.8991127,40.66689405
173 SACKMAN STREET,Brooklyn,11212,Housing Preservation and Development,1667,0.038269,TRUE,-73.90569209,40.67391803
1151 BROADWAY,Brooklyn,11221,Department of Education,1859,0.042677,TRUE,-73.928499,40.693262
        LIVONIA AVENUE,Brooklyn,11207,Housing Preservation and Development,2000,0.045914,TRUE,-73.89994594,40.66411157
        LIVONIA AVENUE,Brooklyn,11207,Housing Preservation and Development,10000,0.229568,TRUE,-73.89817643,40.66391514
        LIVONIA AVENUE,Brooklyn,11207,Housing Preservation and Development,3000,0.068871,TRUE,-73.90038579,40.66404883
581 JEROME STREET,Brooklyn,11207,Housing Preservation and Development,2000,0.045914,TRUE,-73.88480952,40.66681749
329 VAN SICLEN AVENUE,Brooklyn,11207,Housing Preservation and Development,2500,0.057392,TRUE,-73.88981525,40.67187279
43 BARTLETT STREET,Brooklyn,11206,Housing Preservation and Development,5000,0.114784,TRUE,-73.94683273,40.701189
164 PITKIN AVENUE,Brooklyn,11212,NYC Housing Authority,3153,0.072383,TRUE,-73.90464257,40.67171586
198 TAPSCOTT STREET,Brooklyn,11212,NYC Housing Authority,2450,0.056244,TRUE,-73.92009276,40.66311725
881 NEW JERSEY AVENUE,Brooklyn,11207,Housing Preservation and Development,2367,0.054339,TRUE,-73.88889368,40.65811506
        LIVONIA AVENUE,Brooklyn,11212,Housing Preservation and Development,1494,0.034298,TRUE,-73.91007088,40.66211713
354 LIVONIA AVENUE,Brooklyn,11212,Housing Preservation and Development,1600,0.036731,TRUE,-73.90452536,40.66311564
        HINSDALE STREET,Brooklyn,11207,Department of Citywide Administrative Services,2000,0.045914,TRUE,-73.90173239,40.6748452
        MOTHER GASTON BLVD,Brooklyn,11212,Housing Preservation and Development,2500,0.057392,TRUE,-73.90705775,40.67180292
        GLENMORE AVENUE,Brooklyn,11212,Housing Preservation and Development,3750,0.086088,TRUE,-73.9068018,40.67180271
1135 BROADWAY,Brooklyn,11221,Department of Education,2025,0.046488,TRUE,-73.9290252,40.6935708
203 PALMETTO STREET,Brooklyn,11221,Housing Preservation and Development,1285,0.0295,TRUE,-73.916139,40.694635
        NEW LOTS AVENUE,Brooklyn,11208,Department of Citywide Administrative Services,10860,0.249311,TRUE,-73.88192994,40.6665099
        BLAKE AVENUE,Brooklyn,11208,Housing Preservation and Development,5895,0.135331,TRUE,-73.8609527,40.6725634
        GERRY STREET,Brooklyn,11206,Housing Preservation and Development,3750,0.086088,TRUE,-73.94722215,40.70130171
447 SHEFFIELD AVENUE,Brooklyn,11207,Housing Preservation and Development,2375,0.054522,TRUE,-73.89507334,40.66595996
287 NEW JERSEY AVENUE,Brooklyn,11207,Housing Preservation and Development,2500,0.057392,TRUE,-73.89473118,40.6726322
1118 BLAKE AVENUE,Brooklyn,11208,Housing Preservation and Development,1800,0.041322,TRUE,-73.87654839,40.67030577
        RIVERDALE AVENUE,Brooklyn,11212,Housing Preservation and Development,1603,0.0368,TRUE,-73.90936863,40.66110287
122 LIBERTY AVENUE,Brooklyn,11212,Housing Preservation and Development,2131,0.048921,TRUE,-73.90585589,40.67280379
        LIBERTY AVENUE,Brooklyn,11212,Housing Preservation and Development,2225,0.051079,TRUE,-73.90690142,40.672747
482 WARWICK STREET,Brooklyn,11207,Housing Preservation and Development,2000,0.045914,TRUE,-73.88566637,40.67164092
        MEADOW STREET,Brooklyn,11239,Department of Citywide Administrative Services,1845923,42.376561,TRUE,-73.86687054,40.65544898
1137 BROADWAY,Brooklyn,11221,Department of Education,2067,0.047452,TRUE,-73.92897167,40.69353933
643 MOTHER GASTON BLVD,Brooklyn,11212,Housing Preservation and Development,2500,0.057392,TRUE,-73.904819,40.663019
289 HINSDALE STREET,Brooklyn,11207,Housing Preservation and Development,2000,0.045914,TRUE,-73.89940651,40.66806633
        ROCKAWAY AVENUE,Brooklyn,0,Economic Development Corporation,19508,0.447842,TRUE,-73.90575412,40.65190355
461 LIVONIA AVENUE,Brooklyn,11207,Housing Preservation and Development,2000,0.045914,TRUE,-73.90029926,40.66406247
496 GLENMORE AVENUE,Brooklyn,11207,Housing Preservation and Development,2500,0.057392,TRUE,-73.89197187,40.67356562
        STANLEY AVENUE,Brooklyn,11208,Housing Preservation and Development,4760,0.109275,TRUE,-73.85722667,40.66680578
3269 ATLANTIC AVENUE,Brooklyn,11208,Housing Preservation and Development,81175,1.863522,TRUE,-73.87581116,40.68097667
1277 DE KALB AVENUE,Brooklyn,11221,Housing Preservation and Development,1411,0.032392,TRUE,-73.92662269,40.69711289
        FLATLANDS AVENUE,Brooklyn,0,Housing Preservation and Development,93000,2.134986,TRUE,-73.87637767,40.65609067
        NEW LOTS AVENUE,Brooklyn,11207,Housing Preservation and Development,9000,0.206612,TRUE,-73.89910231,40.65946118
        WORTMAN AVENUE,Brooklyn,0,Department of Citywide Administrative Services,33380,0.766299,TRUE,-73.85664033,40.6649324
        CHRISTOPHER AVENUE,Brooklyn,11212,Housing Preservation and Development,2000,0.045914,TRUE,-73.90440651,40.66286924
158 SEELEY STREET,Brooklyn,11218,Department of Transportation,790,0.018136,TRUE,-73.97664979,40.65433189
112 SEIGEL STREET,Brooklyn,11206,Housing Preservation and Development,2500,0.057392,TRUE,-73.94188185,40.7043376
651 MOTHER GASTON BLVD,Brooklyn,11212,Housing Preservation and Development,2000,0.045914,TRUE,-73.904762,40.662794
        LINDEN BOULEVARD,Brooklyn,11212,Department of Citywide Administrative Services,50,0.001148,TRUE,-73.91481249,40.65444545
        STANLEY AVENUE,Brooklyn,11208,Housing Preservation and Development,25826,0.592883,TRUE,-73.85964226,40.66658368
480 WARWICK STREET,Brooklyn,11207,Housing Preservation and Development,2000,0.045914,TRUE,-73.8856807,40.67169309
649 MOTHER GASTON BLVD,Brooklyn,11212,Housing Preservation and Development,2000,0.045914,TRUE,-73.904776,40.6628479
467 VERMONT STREET,Brooklyn,11207,Housing Preservation and Development,2000,0.045914,TRUE,-73.892583,40.668042
273 MOTHER GASTON BLVD,Brooklyn,11212,Housing Preservation and Development,2188,0.05023,TRUE,-73.90728373,40.67261281
372 LIVONIA AVENUE,Brooklyn,11212,Housing Preservation and Development,1391,0.031933,TRUE,-73.90375418,40.66322936
        BLAKE AVENUE,Brooklyn,11207,Housing Preservation and Development,4825,0.110767,TRUE,-73.88714563,40.66877683
2358 PITKIN AVENUE,Brooklyn,11207,Housing Preservation and Development,1778,0.040817,TRUE,-73.885302,40.6732129
214 HEGEMAN AVENUE,Brooklyn,11212,Housing Preservation and Development,3800,0.087236,TRUE,-73.90386413,40.65655304
        WALTON STREET,Brooklyn,11206,Housing Preservation and Development,1813,0.041621,TRUE,-73.9500456,40.70190957
250 HERZL STREET,Brooklyn,11212,Housing Preservation and Development,2000,0.045914,TRUE,-73.91440398,40.663857
        BERRIMAN STREET,Brooklyn,11208,NY Police Department,1600,0.036731,TRUE,-73.87946602,40.6715797
        SACKMAN STREET,Brooklyn,11212,Housing Preservation and Development,2500,0.057392,TRUE,-73.90560964,40.67359134
279 GRAFTON STREET,Brooklyn,11212,Housing Preservation and Development,1125,0.025826,TRUE,-73.917132,40.6614239
281 MOTHER GASTON BLVD,Brooklyn,11212,Housing Preservation and Development,2500,0.057392,TRUE,-73.90721552,40.67240964
        ALABAMA AVENUE,Brooklyn,11207,Housing Preservation and Development,10000,0.229568,TRUE,-73.89668266,40.66488546
650 ALABAMA AVENUE,Brooklyn,11207,Housing Preservation and Development,2320,0.05326,TRUE,-73.89524496,40.65996551
103 NEW LOTS AVENUE,Brooklyn,11212,Department of Citywide Administrative Services,1507,0.034596,TRUE,-73.901539,40.658291
1141 BROADWAY,Brooklyn,11221,Department of Education,2375,0.054522,TRUE,-73.9288646,40.6934764
753 HOPKINSON AVENUE,Brooklyn,11212,Housing Preservation and Development,2517,0.057782,TRUE,-73.9113356,40.66185647
154 NEWPORT STREET,Brooklyn,11212,Housing Preservation and Development,2000,0.045914,TRUE,-73.90950119,40.65903615
        THROOP AVENUE,Brooklyn,11206,Housing Preservation and Development,1750,0.040174,TRUE,-73.94630197,40.70193533
93 NEW LOTS AVENUE,Brooklyn,11212,Housing Preservation and Development,1680,0.038567,TRUE,-73.9018059,40.658173
653 LINWOOD STREET,Brooklyn,11208,Housing Preservation and Development,2358,0.054132,TRUE,-73.88113203,40.66925111
        FLATLANDS AVENUE,Brooklyn,0,Housing Preservation and Development,93000,2.134986,TRUE,-73.87723964,40.6557415
        BARBEY STREET,Brooklyn,11207,Housing Preservation and Development,2000,0.045914,TRUE,-73.8847331,40.6641245
2362 PITKIN AVENUE,Brooklyn,11207,Housing Preservation and Development,1800,0.041322,TRUE,-73.885229,40.67322
        BRISTOL STREET,Brooklyn,11212,Housing Preservation and Development,2500,0.057392,TRUE,-73.91057346,40.66037096
291 HINSDALE STREET,Brooklyn,11207,Housing Preservation and Development,2000,0.045914,TRUE,-73.89939578,40.66801143
        LIVONIA AVENUE,Brooklyn,11207,Housing Preservation and Development,2500,0.057392,TRUE,-73.89903811,40.66377866
31 CHESTER STREET,Brooklyn,11212,Housing Preservation and Development,2500,0.057392,TRUE,-73.91191949,40.67096405
        AMBER STREET,Brooklyn,11208,Housing Preservation and Development,5150,0.118228,TRUE,-73.85724937,40.66635007
511 LIBERTY AVENUE,Brooklyn,11207,Department of Citywide Administrative Services,2500,0.057392,TRUE,-73.89086563,40.67545847
        BROADWAY,Brooklyn,11221,Housing Preservation and Development,2520,0.057851,TRUE,-73.917248,40.68703871
        LIVONIA AVENUE,Brooklyn,11212,Housing Preservation and Development,1600,0.036731,TRUE,-73.90429815,40.66302834
74 GERRY STREET,Brooklyn,11206,Housing Preservation and Development,2500,0.057392,TRUE,-73.94703451,40.7014224
658 SARATOGA AVENUE,Brooklyn,11212,Housing Preservation and Development,2500,0.057392,TRUE,-73.91662325,40.66473696
152 NEWPORT STREET,Brooklyn,11212,Housing Preservation and Development,2000,0.045914,TRUE,-73.90957328,40.65902798
166 RIVERDALE AVENUE,Brooklyn,11212,Housing Preservation and Development,1500,0.034435,TRUE,-73.91054083,40.6605164
1278 MYRTLE AVENUE,Brooklyn,11221,Department of Citywide Administrative Services,1256,0.028834,TRUE,-73.9258058,40.6979456
        ROCKAWAY AVENUE,Brooklyn,11212,Housing Preservation and Development,2500,0.057392,TRUE,-73.90886968,40.66117009
        53 STREET,Brooklyn,11204,Department of Education,8013,0.183953,TRUE,-73.97772003,40.622402
        OCEAN PARKWAY,Brooklyn,11223,Department of Citywide Administrative Services,51,0.001171,TRUE,-73.96734976,40.60539264
        VERMONT STREET,Brooklyn,11207,Housing Preservation and Development,2808,0.064463,TRUE,-73.89184874,40.66279499
254 HERZL STREET,Brooklyn,11212,Department of Citywide Administrative Services,2000,0.045914,TRUE,-73.91438963,40.66380209
352 LIVONIA AVENUE,Brooklyn,11212,Housing Preservation and Development,1600,0.036731,TRUE,-73.90458382,40.66310718
        EAST 18 STREET,Brooklyn,11230,Department of Citywide Administrative Services,484,0.011111,TRUE,-73.9573078,40.61962949
        CLARKSON AVENUE,Brooklyn,11212,Department of Citywide Administrative Services,6,0.000138,TRUE,-73.92064238,40.66091914
1034 JEFFERSON AVENUE,Brooklyn,11221,Housing Preservation and Development,1800,0.041322,TRUE,-73.916969,40.68713
        STANLEY AVENUE,Brooklyn,11208,Housing Preservation and Development,95050,2.182048,TRUE,-73.85664516,40.66624257
2334 TILDEN AVENUE,Brooklyn,11226,Housing Preservation and Development,2613,0.059986,TRUE,-73.9543177,40.64644766
        ROYCE STREET,Brooklyn,11234,Department of Citywide Administrative Services,27100,0.62213,TRUE,-73.90950433,40.62585416
        EAST 3 STREET,Brooklyn,11223,Department of Citywide Administrative Services,13800,0.316804,TRUE,-73.97117611,40.60776878
        21 AVENUE,Brooklyn,0,Department of Education,21670,0.497475,TRUE,-73.97771941,40.62204652
        FLATBUSH AVENUE,Brooklyn,11234,Department of Business,76625,1.759068,TRUE,-73.91400498,40.60254299
        EAST 48 STREET,Brooklyn,11234,Department of Citywide Administrative Services,3595,0.08253,TRUE,-73.92864373,40.6215723
        QUENTIN ROAD,Brooklyn,11223,Department of Citywide Administrative Services,945,0.021694,TRUE,-73.96538271,40.60770058
        OCEAN PARKWAY,Brooklyn,11223,Department of Citywide Administrative Services,10000,0.229568,TRUE,-73.96831756,40.60841508
        SHELL ROAD,Brooklyn,11224,Department of Citywide Administrative Services,6500,0.149219,TRUE,-73.97623232,40.58134556
        TURNBULL AVENUE,Brooklyn,11236,Economic Development Corporation,19336,0.443893,TRUE,-73.89913385,40.65056833
2575 FLATBUSH AVENUE,Brooklyn,11234,Department of Small Business Services,61800,1.418733,TRUE,-73.91934555,40.60738106
        SHORE PARKWAY,Brooklyn,11224,New York City Transit (MTA),11932,0.273921,TRUE,-73.97620985,40.5824443
        BERGEN COURT,Brooklyn,11234,Department of Citywide Administrative Services,65,0.001492,TRUE,-73.91035091,40.6264024
        EAST 91 STREET,Brooklyn,11236,Department of Citywide Administrative Services,18782,0.431175,TRUE,-73.90248828,40.63866686
        ROYCE STREET,Brooklyn,11234,Department of Citywide Administrative Services,13000,0.298439,TRUE,-73.90785352,40.62367594
        PLUMB 2 STREET,Brooklyn,11235,Department of Transportation,16000,0.367309,TRUE,-73.92903391,40.58657386
        BERGEN AVENUE,Brooklyn,11234,Department of Citywide Administrative Services,19445,0.446396,TRUE,-73.90700357,40.62464843
        AVENUE X,Brooklyn,0,Department of Citywide Administrative Services,387,0.008884,TRUE,-73.93257657,40.59505943
1087 EAST 43 STREET,Brooklyn,11210,Housing Preservation and Development,4000,0.091827,TRUE,-73.93440764,40.62852555
        SCHENECTADY AVENUE,Brooklyn,11234,Department of Citywide Administrative Services,1887,0.04332,TRUE,-73.93043024,40.62174907
        WHITMAN DRIVE,Brooklyn,11234,Department of Environmental Protection,1150,0.0264,TRUE,-73.90346305,40.61135304
        BERGEN AVENUE,Brooklyn,11234,Department of Transportation,19065,0.437672,TRUE,-73.90621758,40.62421472
        DANK COURT,Brooklyn,11223,New York City Transit (MTA),5022,0.115289,TRUE,-73.97388633,40.58623084
        AVENUE T,Brooklyn,11234,Department of Transportation,12182,0.27966,TRUE,-73.90560452,40.62395338
        EAST 27 STREET,Brooklyn,11235,Department of Citywide Administrative Services,22442,0.515197,TRUE,-73.94324531,40.58979021
        FOSTER AVENUE,Brooklyn,11236,Department of Sanitation,14872,0.341414,TRUE,-73.91751733,40.64290916
        COBECK COURT,Brooklyn,11223,New York City Transit (MTA),5025,0.115358,TRUE,-73.9739293,40.58689628
        KIMBALL STREET,Brooklyn,11234,Department of Citywide Administrative Services,11356,0.260698,TRUE,-73.93666388,40.6195861
        CANARSIE ROAD,Brooklyn,11236,Department of Citywide Administrative Services,5023,0.115312,TRUE,-73.89696086,40.63412765
        NATIONAL DRIVE,Brooklyn,11234,Department of Citywide Administrative Services,850,0.019513,TRUE,-73.90203362,40.60839431
        VAN SICKLEN STREET,Brooklyn,11223,Department of Citywide Administrative Services,213,0.00489,TRUE,-73.97589387,40.59196185
        AVENUE X,Brooklyn,0,Department of Citywide Administrative Services,500,0.011478,TRUE,-73.93284819,40.59471392
        EAST 16 STREET,Brooklyn,11229,Department of Citywide Administrative Services,3920,0.089991,TRUE,-73.95497571,40.59518619
        FARRAGUT ROAD,Brooklyn,11236,Economic Development Corporation,54793,1.257874,TRUE,-73.89874456,40.65057875
        POST COURT,Brooklyn,11229,Department of Citywide Administrative Services,55700,1.278696,TRUE,-73.9247848,40.58585623
        ROYCE STREET,Brooklyn,11234,Department of Citywide Administrative Services,5600,0.128558,TRUE,-73.90626488,40.62448422
        WEST STREET,Brooklyn,11223,Department of Citywide Administrative Services,125,0.00287,TRUE,-73.97107006,40.59440541
        AVENUE T,Brooklyn,11234,Department of Transportation,2142,0.049174,TRUE,-73.9056903,40.62416076
91 WHITMAN DRIVE,Brooklyn,11234,Department of Environmental Protection,4900,0.112489,TRUE,-73.90324857,40.61130742
        EAST 98 STREET,Brooklyn,11236,Department of Transportation,23600,0.541781,TRUE,-73.90207612,40.64680207
        ELTON STREET,Brooklyn,0,Housing Preservation and Development,23217,0.532989,TRUE,-73.87286258,40.65541353
        ELTON STREET,Brooklyn,11208,Housing Preservation and Development,19004,0.436272,TRUE,-73.87339219,40.65614201
        JAVA STREET,Brooklyn,11222,Housing Preservation and Development,2758,0.063315,TRUE,-73.95881654,40.73142745
        MAUJER STREET,Brooklyn,11206,Housing Preservation and Development,2500,0.057392,TRUE,-73.94976499,40.71055271
99 SOUTH 5 STREET,Brooklyn,11211,Department of Citywide Administrative Services,1171,0.026882,TRUE,-73.96444134,40.71172745
        MORGAN AVENUE,Brooklyn,11237,New York City Transit (MTA),5700,0.130854,TRUE,-73.93195168,40.70870717
        GRAND STREET,Brooklyn,11211,Housing Preservation and Development,1794,0.041185,TRUE,-73.95893566,40.71378418
21 NORTH 12 STREET,Brooklyn,11211,Department of Parks & Recreation,80000,1.836547,TRUE,-73.95968026,40.72320446
37 MAUJER STREET,Brooklyn,11206,Housing Preservation and Development,2250,0.051653,TRUE,-73.94985518,40.71053079
61 FRANKLIN STREET,Brooklyn,11222,Housing Preservation and Development,1750,0.040174,TRUE,-73.95745875,40.72754587
451 BERRY STREET,Brooklyn,11211,NYC Housing Authority,1080,0.024793,TRUE,-73.96578882,40.70776167
        KEAP STREET,Brooklyn,11211,Housing Preservation and Development,1958,0.044949,TRUE,-73.95481942,40.70908635
451 BEDFORD AVENUE,Brooklyn,11211,Housing Preservation and Development,5200,0.119376,TRUE,-73.96415128,40.70779411
        20 AVENUE,Brooklyn,0,Department of Education,17445,0.400482,TRUE,-73.97841437,40.62226118
        20 AVENUE,Brooklyn,0,Department of Education,6780,0.155647,TRUE,-73.97882569,40.62240274
        AVENUE X,Brooklyn,11235,New York City Transit (MTA),237320,5.448118,TRUE,-73.97910801,40.58431547
        SHORE PARKWAY,Brooklyn,11224,New York City Transit (MTA),22016,0.505418,TRUE,-73.97867855,40.58233502
375 South 5th Street,Brooklyn,11211,Housing Preservation and Development,2341,0.05374,TRUE,-73.953637,40.707761
294 COLUMBIA STREET,Brooklyn,11231,Housing Preservation and Development,2500,0.057392,TRUE,-74.00440231,40.68215249
307 COLUMBIA STREET,Brooklyn,11231,Housing Preservation and Development,1418,0.032553,TRUE,-74.00411383,40.68154316
        WEST 17 STREET,Brooklyn,11224,Housing Preservation and Development,10287,0.236157,TRUE,-73.98499262,40.5759914
        WEST 19 STREET,Brooklyn,11224,Housing Preservation and Development,1700,0.039027,TRUE,-73.98544614,40.57584109
63 BARTLETT STREET,Brooklyn,11206,Housing Preservation and Development,7500,0.172176,TRUE,-73.94624457,40.70157025
        WHIPPLE STREET,Brooklyn,11206,Housing Preservation and Development,3200,0.073462,TRUE,-73.94650725,40.70043444
665 FLUSHING AVENUE,Brooklyn,11206,Housing Preservation and Development,1860,0.0427,TRUE,-73.94658093,40.70037643
663 FLUSHING AVENUE,Brooklyn,11206,Housing Preservation and Development,2000,0.045914,TRUE,-73.94675766,40.70036828
        JEFFERSON AVENUE,Brooklyn,11221,Housing Preservation and Development,2400,0.055096,TRUE,-73.93026247,40.68579297
544 BUSHWICK AVENUE,Brooklyn,11206,Department of Parks & Recreation,3200,0.073462,TRUE,-73.9359896,40.69946525
665 FLUSHING AVENUE,Brooklyn,11206,Housing Preservation and Development,2000,0.045914,TRUE,-73.94666749,40.70037921
1520 BROADWAY,Brooklyn,11221,Housing Preservation and Development,2206,0.050643,TRUE,-73.91727034,40.68648154
1624 FULTON STREET,Brooklyn,11213,Housing Preservation and Development,1422,0.032645,TRUE,-73.93599078,40.67945039
1589 EAST NEW YORK AVENUE,Brooklyn,11212,Housing Preservation and Development,817,0.018756,TRUE,-73.90920807,40.67314683
210 HEGEMAN AVENUE,Brooklyn,11212,Housing Preservation and Development,3800,0.087236,TRUE,-73.90400112,40.65653394
        TRUXTON STREET,Brooklyn,11233,Housing Preservation and Development,10000,0.229568,TRUE,-73.90883663,40.67851258
1739 EAST NEW YORK AVENUE,Brooklyn,11212,Housing Preservation and Development,975,0.022383,TRUE,-73.90926213,40.67315785
330 ASHFORD STREET,Brooklyn,11207,Housing Preservation and Development,3546,0.081405,TRUE,-73.88550307,40.67437181
HARLEM RIVER DRIVE,Manhattan,10039,Department of Small Business Services,46000,1.056015,TRUE,-73.93425105,40.82342596
HARLEM RIVER DRIVE,Manhattan,10039,Department of Small Business Services,13910,0.31933,TRUE,-73.93427163,40.82411151
271 BOWERY,Manhattan,10002,Housing Preservation and Development,1730,0.039715,FALSE,-73.99243459,40.72360926
1650 MADISON AVENUE,Manhattan,10029,Housing Preservation and Development,4392,0.100826,TRUE,-73.94799929,40.79617155
174 E 108 ST,Manhattan,10029,Housing Preservation and Development,1716,0.039394,TRUE,-73.94452393,40.79296408
13 WEST 119 STREET,Manhattan,10026,Housing Preservation and Development,950,0.021809,TRUE,-73.94555582,40.80301028
209-11 EAST 125 STREET,Manhattan,10035,Housing Preservation and Development,4996,0.114692,TRUE,-73.93507665,40.80369104
204 EAST 126 STREET,Manhattan,10035,Housing Preservation and Development,5995,0.137626,TRUE,-73.93468999,40.8038555
2735 8 AVENUE,Manhattan,10039,Housing Preservation and Development,2813,0.064578,TRUE,-73.94188619,40.82347313
181 STANTON ST,Manhattan,10002,Housing Preservation and Development,1197,0.027479,TRUE,-73.98401864,40.71993043
276 E 3 ST,Manhattan,10009,Housing Preservation and Development,2021,0.046396,TRUE,-73.98038544,40.7213544
302-4 E 2 ST,Manhattan,10009,Housing Preservation and Development,5298,0.121625,TRUE,-73.97913749,40.7204539
68 WEST 116 STREET,Manhattan,10026,Housing Preservation and Development,3028,0.069513,TRUE,-73.94942537,40.80161223
110-12 EAST 118 STREET,Manhattan,10035,Housing Preservation and Development,5400,0.123967,TRUE,-73.94202197,40.80033519
21 WEST 119 STREET,Manhattan,10026,Housing Preservation and Development,1150,0.0264,TRUE,-73.94571106,40.80310093
61 W 130 ST,Manhattan,10037,Housing Preservation and Development,1998,0.045868,TRUE,-73.94215017,40.81075423
102 EAST 123 STREET,Manhattan,10035,Department of Citywide Administrative Services,2018,0.046327,TRUE,-73.93981231,40.80342737
1807-09 PARK AVENUE,Manhattan,10035,Housing Preservation and Development,2843,0.065266,TRUE,-73.93898056,40.80449188
1811-13 PARK AVENUE,Manhattan,10035,Housing Preservation and Development,2843,0.065266,TRUE,-73.93892631,40.80456871
2459 SECOND AVENUE,Manhattan,10035,Housing Preservation and Development,2616,0.060055,TRUE,-73.9334695,40.80346231
238 EAST 126 STREET,Manhattan,10035,Housing Preservation and Development,2498,0.057346,TRUE,-73.93374403,40.80345698
200-01 EAST 126 STREET,Manhattan,10035,Housing Preservation and Development,2998,0.068825,TRUE,-73.93454557,40.80379504
206 EAST 126 STREET,Manhattan,10035,Housing Preservation and Development,5495,0.126148,TRUE,-73.9349644,40.80397094
239-37 WEST 111 STREET,Manhattan,10026,Housing Preservation and Development,5046,0.11584,TRUE,-73.95629218,40.80088769
227 WEST 115 STREET,Manhattan,10026,Department of Citywide Administrative Services,1892,0.043434,TRUE,-73.95435089,40.80335445
228 WEST 116 STREET,Manhattan,10026,Housing Preservation and Development,2534,0.058173,TRUE,-73.95400762,40.80353272
312 WEST 112 STREET,Manhattan,10026,Housing Preservation and Development,2624,0.060239,TRUE,-73.95829245,40.80205219
313 WEST 112 STREET,Manhattan,10026,Housing Preservation and Development,1682,0.038613,TRUE,-73.95781187,40.80234845
109 WEST 126 STREET,Manhattan,10027,Housing Preservation and Development,1782,0.040909,TRUE,-73.94551487,40.80891691
128 WEST 127 STREET,Manhattan,10027,Department of Citywide Administrative Services,1600,0.036731,TRUE,-73.94604183,40.80945787
2139 7 AVENUE,Manhattan,10027,Housing Preservation and Development,2500,0.057392,TRUE,-73.94705648,40.81000179
2135-37 7 AVENUE,Manhattan,10027,Housing Preservation and Development,7492,0.171993,TRUE,-73.94714688,40.80988107
123 WEST 129 STREET,Manhattan,10027,Department of Citywide Administrative Services,1249,0.028673,TRUE,-73.94450173,40.81092831
112 WEST 130 STREET,Manhattan,10027,Department of Citywide Administrative Services,1665,0.038223,TRUE,-73.94405006,40.81105984
415 LENOX AVE,Manhattan,10037,Housing Preservation and Development,2126,0.048806,TRUE,-73.94315368,40.81162756
126 WEST 134 ST.,Manhattan,10030,Housing Preservation and Development,2998,0.068825,TRUE,-73.94311559,40.81393036
130 W134 ST,Manhattan,10030,Housing Preservation and Development,2998,0.068825,TRUE,-73.94330338,40.81401005
197 WEST 134 STREET,Manhattan,10030,Housing Preservation and Development,2498,0.057346,TRUE,-73.94355214,40.81461126
136 W137 ST,Manhattan,10030,Housing Preservation and Development,2498,0.057346,TRUE,-73.94150991,40.81583165
113 WEST 136 STREET,Manhattan,10030,Department of Citywide Administrative Services,1665,0.038223,TRUE,-73.94104433,40.8153154
265 WEST 126 STREET,Manhattan,10027,Housing Preservation and Development,1998,0.045868,TRUE,-73.94989527,40.81075786
203 WEST 135 STREET,Manhattan,10030,Housing Preservation and Development,2498,0.057346,TRUE,-73.94411834,40.81579177
317 WEST 126 STREET,Manhattan,10027,Department of Citywide Administrative Services,1665,0.038223,TRUE,-73.95139036,40.81138704
306 WEST 127 STREET,Manhattan,10027,Housing Preservation and Development,2412,0.055372,TRUE,-73.95095315,40.81152684
330 ST NICHOLAS AVENUE,Manhattan,10027,Department of Citywide Administrative Services,1596,0.036639,TRUE,-73.9514335,40.811678
2752 8 AVENUE,Manhattan,10039,Housing Preservation and Development,2500,0.057392,TRUE,-73.94100091,40.82353856
258-60 W153 ST,Manhattan,10039,Housing Preservation and Development,4996,0.114692,TRUE,-73.93750345,40.82731893
262-64 W153 ST,Manhattan,10039,Housing Preservation and Development,4996,0.114692,TRUE,-73.93766599,40.8273849
2803 8 AVENUE,Manhattan,10039,Housing Preservation and Development,2000,0.045914,TRUE,-73.94026921,40.82559672
W208 ST,Manhattan,10034,Department of Citywide Administrative Services,68257,1.566965,TRUE,-73.91574108,40.86414182
MARGINAL STREET,Manhattan,,Department of Small Business Services,68350,1.5691,TRUE,-73.96904239,40.74650851
BRUSH AVENUE,Bronx,10465,Department of Small Business Services,10340,0.237374,TRUE,-73.83893959,40.81884858
195 EAST 138 STREET,Bronx,10451,Department of Citywide Administrative Services,5775,0.132576,TRUE,-73.92903461,40.81295915
EAST 149 STREET,Bronx,10455,Housing Preservation and Development,2126,0.048806,TRUE,-73.91636605,40.81571611
0 THIRD AVENUE,Bronx,10451,Department of Citywide Administrative Services,85900,1.971993,TRUE,-73.93234944,40.80947992
881 BROOK AVENUE,Bronx,10451,Housing Preservation and Development,1764,0.040496,TRUE,-73.91076331,40.82291254
3341 3 AVE,Bronx,10456,Housing Preservation and Development,1220,0.028007,TRUE,-73.90791814,40.82671174
824 ELTON AVENUE,Bronx,10451,Housing Preservation and Development,5100,0.11708,TRUE,-73.91255958,40.82249397
433 EAST 162 STREET,Bronx,10451,Housing Preservation and Development,3501,0.080372,TRUE,-73.91219549,40.82460164
423 EAST 162 STREET,Bronx,10451,Housing Preservation and Development,3751,0.086111,TRUE,-73.91255814,40.82471834
