160 RIVERDALE AVENUE,Brooklyn,11212,Housing Preservation and Development,1500,0.034435,TRUE,40.66049456,-73.91068142
227 VERMONT STREET,Brooklyn,11207,Housing Preservation and Development,2650,0.060836,TRUE,40.67427583,-73.89419143
        STANLEY AVENUE,Brooklyn,11208,Housing Preservation and Development,9000,0.206612,TRUE,40.66664299,-73.8587626
        AMBER STREET,Brooklyn,11208,Housing Preservation and Development,70445,1.617195,TRUE,40.6659886,-73.85773424
        HINSDALE STREET,Brooklyn,11207,Housing Preservation and Development,15000,0.344353,TRUE,40.66689405,-73.8991127
173 SACKMAN STREET,Brooklyn,11212,Housing Preservation and Development,1667,0.038269,TRUE,40.67391803,-73.90569209
1151 BROADWAY,Brooklyn,11221,Department of Education,1859,0.042677,TRUE,40.693262,-73.928499
        LIVONIA AVENUE,Brooklyn,11207,Housing Preservation and Development,2000,0.045914,TRUE,40.66411157,-73.89994594
        LIVONIA AVENUE,Brooklyn,11207,Housing Preservation and Development,10000,0.229568,TRUE,40.66391514,-73.89817643
        LIVONIA AVENUE,Brooklyn,11207,Housing Preservation and Development,3000,0.068871,TRUE,40.66404883,-73.90038579
581 JEROME STREET,Brooklyn,11207,Housing Preservation and Development,2000,0.045914,TRUE,40.66681749,-73.88480952
329 VAN SICLEN AVENUE,Brooklyn,11207,Housing Preservation and Development,2500,0.057392,TRUE,40.67187279,-73.88981525
43 BARTLETT STREET,Brooklyn,11206,Housing Preservation and Development,5000,0.114784,TRUE,40.701189,-73.94683273
164 PITKIN AVENUE,Brooklyn,11212,NYC Housing Authority,3153,0.072383,TRUE,40.67171586,-73.90464257
198 TAPSCOTT STREET,Brooklyn,11212,NYC Housing Authority,2450,0.056244,TRUE,40.66311725,-73.92009276
881 NEW JERSEY AVENUE,Brooklyn,11207,Housing Preservation and Development,2367,0.054339,TRUE,40.65811506,-73.88889368
        LIVONIA AVENUE,Brooklyn,11212,Housing Preservation and Development,1494,0.034298,TRUE,40.66211713,-73.91007088
354 LIVONIA AVENUE,Brooklyn,11212,Housing Preservation and Development,1600,0.036731,TRUE,40.66311564,-73.90452536
        HINSDALE STREET,Brooklyn,11207,Department of Citywide Administrative Services,2000,0.045914,TRUE,40.6748452,-73.90173239
        MOTHER GASTON BLVD,Brooklyn,11212,Housing Preservation and Development,2500,0.057392,TRUE,40.67180292,-73.90705775
        GLENMORE AVENUE,Brooklyn,11212,Housing Preservation and Development,3750,0.086088,TRUE,40.67180271,-73.9068018
1135 BROADWAY,Brooklyn,11221,Department of Education,2025,0.046488,TRUE,40.6935708,-73.9290252
203 PALMETTO STREET,Brooklyn,11221,Housing Preservation and Development,1285,0.0295,TRUE,40.694635,-73.916139
        NEW LOTS AVENUE,Brooklyn,11208,Department of Citywide Administrative Services,10860,0.249311,TRUE,40.6665099,-73.88192994
        BLAKE AVENUE,Brooklyn,11208,Housing Preservation and Development,5895,0.135331,TRUE,40.6725634,-73.8609527
        GERRY STREET,Brooklyn,11206,Housing Preservation and Development,3750,0.086088,TRUE,40.70130171,-73.94722215
447 SHEFFIELD AVENUE,Brooklyn,11207,Housing Preservation and Development,2375,0.054522,TRUE,40.66595996,-73.89507334
287 NEW JERSEY AVENUE,Brooklyn,11207,Housing Preservation and Development,2500,0.057392,TRUE,40.6726322,-73.89473118
1118 BLAKE AVENUE,Brooklyn,11208,Housing Preservation and Development,1800,0.041322,TRUE,40.67030577,-73.87654839
        RIVERDALE AVENUE,Brooklyn,11212,Housing Preservation and Development,1603,0.0368,TRUE,40.66110287,-73.90936863
122 LIBERTY AVENUE,Brooklyn,11212,Housing Preservation and Development,2131,0.048921,TRUE,40.67280379,-73.90585589
        LIBERTY AVENUE,Brooklyn,11212,Housing Preservation and Development,2225,0.051079,TRUE,40.672747,-73.90690142
482 WARWICK STREET,Brooklyn,11207,Housing Preservation and Development,2000,0.045914,TRUE,40.67164092,-73.88566637
        MEADOW STREET,Brooklyn,11239,Department of Citywide Administrative Services,1845923,42.376561,TRUE,40.65544898,-73.86687054
1137 BROADWAY,Brooklyn,11221,Department of Education,2067,0.047452,TRUE,40.69353933,-73.92897167
643 MOTHER GASTON BLVD,Brooklyn,11212,Housing Preservation and Development,2500,0.057392,TRUE,40.663019,-73.904819
289 HINSDALE STREET,Brooklyn,11207,Housing Preservation and Development,2000,0.045914,TRUE,40.66806633,-73.89940651
        ROCKAWAY AVENUE,Brooklyn,0,Economic Development Corporation,19508,0.447842,TRUE,40.65190355,-73.90575412
461 LIVONIA AVENUE,Brooklyn,11207,Housing Preservation and Development,2000,0.045914,TRUE,40.66406247,-73.90029926
496 GLENMORE AVENUE,Brooklyn,11207,Housing Preservation and Development,2500,0.057392,TRUE,40.67356562,-73.89197187
        STANLEY AVENUE,Brooklyn,11208,Housing Preservation and Development,4760,0.109275,TRUE,40.66680578,-73.85722667
3269 ATLANTIC AVENUE,Brooklyn,11208,Housing Preservation and Development,81175,1.863522,TRUE,40.68097667,-73.87581116
1277 DE KALB AVENUE,Brooklyn,11221,Housing Preservation and Development,1411,0.032392,TRUE,40.69711289,-73.92662269
        FLATLANDS AVENUE,Brooklyn,0,Housing Preservation and Development,93000,2.134986,TRUE,40.65609067,-73.87637767
        NEW LOTS AVENUE,Brooklyn,11207,Housing Preservation and Development,9000,0.206612,TRUE,40.65946118,-73.89910231
        WORTMAN AVENUE,Brooklyn,0,Department of Citywide Administrative Services,33380,0.766299,TRUE,40.6649324,-73.85664033
        CHRISTOPHER AVENUE,Brooklyn,11212,Housing Preservation and Development,2000,0.045914,TRUE,40.66286924,-73.90440651
158 SEELEY STREET,Brooklyn,11218,Department of Transportation,790,0.018136,TRUE,40.65433189,-73.97664979
112 SEIGEL STREET,Brooklyn,11206,Housing Preservation and Development,2500,0.057392,TRUE,40.7043376,-73.94188185
651 MOTHER GASTON BLVD,Brooklyn,11212,Housing Preservation and Development,2000,0.045914,TRUE,40.662794,-73.904762
        LINDEN BOULEVARD,Brooklyn,11212,Department of Citywide Administrative Services,50,0.001148,TRUE,40.65444545,-73.91481249
        STANLEY AVENUE,Brooklyn,11208,Housing Preservation and Development,25826,0.592883,TRUE,40.66658368,-73.85964226
480 WARWICK STREET,Brooklyn,11207,Housing Preservation and Development,2000,0.045914,TRUE,40.67169309,-73.8856807
649 MOTHER GASTON BLVD,Brooklyn,11212,Housing Preservation and Development,2000,0.045914,TRUE,40.6628479,-73.904776
467 VERMONT STREET,Brooklyn,11207,Housing Preservation and Development,2000,0.045914,TRUE,40.668042,-73.892583
273 MOTHER GASTON BLVD,Brooklyn,11212,Housing Preservation and Development,2188,0.05023,TRUE,40.67261281,-73.90728373
372 LIVONIA AVENUE,Brooklyn,11212,Housing Preservation and Development,1391,0.031933,TRUE,40.66322936,-73.90375418
        BLAKE AVENUE,Brooklyn,11207,Housing Preservation and Development,4825,0.110767,TRUE,40.66877683,-73.88714563
2358 PITKIN AVENUE,Brooklyn,11207,Housing Preservation and Development,1778,0.040817,TRUE,40.6732129,-73.885302
214 HEGEMAN AVENUE,Brooklyn,11212,Housing Preservation and Development,3800,0.087236,TRUE,40.65655304,-73.90386413
        WALTON STREET,Brooklyn,11206,Housing Preservation and Development,1813,0.041621,TRUE,40.70190957,-73.9500456
250 HERZL STREET,Brooklyn,11212,Housing Preservation and Development,2000,0.045914,TRUE,40.663857,-73.91440398
        BERRIMAN STREET,Brooklyn,11208,NY Police Department,1600,0.036731,TRUE,40.6715797,-73.87946602
        SACKMAN STREET,Brooklyn,11212,Housing Preservation and Development,2500,0.057392,TRUE,40.67359134,-73.90560964
279 GRAFTON STREET,Brooklyn,11212,Housing Preservation and Development,1125,0.025826,TRUE,40.6614239,-73.917132
281 MOTHER GASTON BLVD,Brooklyn,11212,Housing Preservation and Development,2500,0.057392,TRUE,40.67240964,-73.90721552
        ALABAMA AVENUE,Brooklyn,11207,Housing Preservation and Development,10000,0.229568,TRUE,40.66488546,-73.89668266
650 ALABAMA AVENUE,Brooklyn,11207,Housing Preservation and Development,2320,0.05326,TRUE,40.65996551,-73.89524496
103 NEW LOTS AVENUE,Brooklyn,11212,Department of Citywide Administrative Services,1507,0.034596,TRUE,40.658291,-73.901539
1141 BROADWAY,Brooklyn,11221,Department of Education,2375,0.054522,TRUE,40.6934764,-73.9288646
753 HOPKINSON AVENUE,Brooklyn,11212,Housing Preservation and Development,2517,0.057782,TRUE,40.66185647,-73.9113356
154 NEWPORT STREET,Brooklyn,11212,Housing Preservation and Development,2000,0.045914,TRUE,40.65903615,-73.90950119
        THROOP AVENUE,Brooklyn,11206,Housing Preservation and Development,1750,0.040174,TRUE,40.70193533,-73.94630197
93 NEW LOTS AVENUE,Brooklyn,11212,Housing Preservation and Development,1680,0.038567,TRUE,40.658173,-73.9018059
653 LINWOOD STREET,Brooklyn,11208,Housing Preservation and Development,2358,0.054132,TRUE,40.66925111,-73.88113203
        FLATLANDS AVENUE,Brooklyn,0,Housing Preservation and Development,93000,2.134986,TRUE,40.6557415,-73.87723964
        BARBEY STREET,Brooklyn,11207,Housing Preservation and Development,2000,0.045914,TRUE,40.6641245,-73.8847331
2362 PITKIN AVENUE,Brooklyn,11207,Housing Preservation and Development,1800,0.041322,TRUE,40.67322,-73.885229
        BRISTOL STREET,Brooklyn,11212,Housing Preservation and Development,2500,0.057392,TRUE,40.66037096,-73.91057346
291 HINSDALE STREET,Brooklyn,11207,Housing Preservation and Development,2000,0.045914,TRUE,40.66801143,-73.89939578
        LIVONIA AVENUE,Brooklyn,11207,Housing Preservation and Development,2500,0.057392,TRUE,40.66377866,-73.89903811
31 CHESTER STREET,Brooklyn,11212,Housing Preservation and Development,2500,0.057392,TRUE,40.67096405,-73.91191949
        AMBER STREET,Brooklyn,11208,Housing Preservation and Development,5150,0.118228,TRUE,40.66635007,-73.85724937
511 LIBERTY AVENUE,Brooklyn,11207,Department of Citywide Administrative Services,2500,0.057392,TRUE,40.67545847,-73.89086563
        BROADWAY,Brooklyn,11221,Housing Preservation and Development,2520,0.057851,TRUE,40.68703871,-73.917248
        LIVONIA AVENUE,Brooklyn,11212,Housing Preservation and Development,1600,0.036731,TRUE,40.66302834,-73.90429815
74 GERRY STREET,Brooklyn,11206,Housing Preservation and Development,2500,0.057392,TRUE,40.7014224,-73.94703451
658 SARATOGA AVENUE,Brooklyn,11212,Housing Preservation and Development,2500,0.057392,TRUE,40.66473696,-73.91662325
152 NEWPORT STREET,Brooklyn,11212,Housing Preservation and Development,2000,0.045914,TRUE,40.65902798,-73.90957328
166 RIVERDALE AVENUE,Brooklyn,11212,Housing Preservation and Development,1500,0.034435,TRUE,40.6605164,-73.91054083
1278 MYRTLE AVENUE,Brooklyn,11221,Department of Citywide Administrative Services,1256,0.028834,TRUE,40.6979456,-73.9258058
        ROCKAWAY AVENUE,Brooklyn,11212,Housing Preservation and Development,2500,0.057392,TRUE,40.66117009,-73.90886968
        53 STREET,Brooklyn,11204,Department of Education,8013,0.183953,TRUE,40.622402,-73.97772003
        OCEAN PARKWAY,Brooklyn,11223,Department of Citywide Administrative Services,51,0.001171,TRUE,40.60539264,-73.96734976
        VERMONT STREET,Brooklyn,11207,Housing Preservation and Development,2808,0.064463,TRUE,40.66279499,-73.89184874
254 HERZL STREET,Brooklyn,11212,Department of Citywide Administrative Services,2000,0.045914,TRUE,40.66380209,-73.91438963
352 LIVONIA AVENUE,Brooklyn,11212,Housing Preservation and Development,1600,0.036731,TRUE,40.66310718,-73.90458382
        EAST 18 STREET,Brooklyn,11230,Department of Citywide Administrative Services,484,0.011111,TRUE,40.61962949,-73.9573078
        CLARKSON AVENUE,Brooklyn,11212,Department of Citywide Administrative Services,6,0.000138,TRUE,40.66091914,-73.92064238
1034 JEFFERSON AVENUE,Brooklyn,11221,Housing Preservation and Development,1800,0.041322,TRUE,40.68713,-73.916969
        STANLEY AVENUE,Brooklyn,11208,Housing Preservation and Development,95050,2.182048,TRUE,40.66624257,-73.85664516
2334 TILDEN AVENUE,Brooklyn,11226,Housing Preservation and Development,2613,0.059986,TRUE,40.64644766,-73.9543177
        ROYCE STREET,Brooklyn,11234,Department of Citywide Administrative Services,27100,0.62213,TRUE,40.62585416,-73.90950433
        EAST 3 STREET,Brooklyn,11223,Department of Citywide Administrative Services,13800,0.316804,TRUE,40.60776878,-73.97117611
        21 AVENUE,Brooklyn,0,Department of Education,21670,0.497475,TRUE,40.62204652,-73.97771941
        FLATBUSH AVENUE,Brooklyn,11234,Department of Business,76625,1.759068,TRUE,40.60254299,-73.91400498
        EAST 48 STREET,Brooklyn,11234,Department of Citywide Administrative Services,3595,0.08253,TRUE,40.6215723,-73.92864373
        QUENTIN ROAD,Brooklyn,11223,Department of Citywide Administrative Services,945,0.021694,TRUE,40.60770058,-73.96538271
        OCEAN PARKWAY,Brooklyn,11223,Department of Citywide Administrative Services,10000,0.229568,TRUE,40.60841508,-73.96831756
        SHELL ROAD,Brooklyn,11224,Department of Citywide Administrative Services,6500,0.149219,TRUE,40.58134556,-73.97623232
        TURNBULL AVENUE,Brooklyn,11236,Economic Development Corporation,19336,0.443893,TRUE,40.65056833,-73.89913385
2575 FLATBUSH AVENUE,Brooklyn,11234,Department of Small Business Services,61800,1.418733,TRUE,40.60738106,-73.91934555
        SHORE PARKWAY,Brooklyn,11224,New York City Transit (MTA),11932,0.273921,TRUE,40.5824443,-73.97620985
        BERGEN COURT,Brooklyn,11234,Department of Citywide Administrative Services,65,0.001492,TRUE,40.6264024,-73.91035091
        EAST 91 STREET,Brooklyn,11236,Department of Citywide Administrative Services,18782,0.431175,TRUE,40.63866686,-73.90248828
        ROYCE STREET,Brooklyn,11234,Department of Citywide Administrative Services,13000,0.298439,TRUE,40.62367594,-73.90785352
        PLUMB 2 STREET,Brooklyn,11235,Department of Transportation,16000,0.367309,TRUE,40.58657386,-73.92903391
        BERGEN AVENUE,Brooklyn,11234,Department of Citywide Administrative Services,19445,0.446396,TRUE,40.62464843,-73.90700357
        AVENUE X,Brooklyn,0,Department of Citywide Administrative Services,387,0.008884,TRUE,40.59505943,-73.93257657
1087 EAST 43 STREET,Brooklyn,11210,Housing Preservation and Development,4000,0.091827,TRUE,40.62852555,-73.93440764
        SCHENECTADY AVENUE,Brooklyn,11234,Department of Citywide Administrative Services,1887,0.04332,TRUE,40.62174907,-73.93043024
        WHITMAN DRIVE,Brooklyn,11234,Department of Environmental Protection,1150,0.0264,TRUE,40.61135304,-73.90346305
        BERGEN AVENUE,Brooklyn,11234,Department of Transportation,19065,0.437672,TRUE,40.62421472,-73.90621758
        DANK COURT,Brooklyn,11223,New York City Transit (MTA),5022,0.115289,TRUE,40.58623084,-73.97388633
        AVENUE T,Brooklyn,11234,Department of Transportation,12182,0.27966,TRUE,40.62395338,-73.90560452
        EAST 27 STREET,Brooklyn,11235,Department of Citywide Administrative Services,22442,0.515197,TRUE,40.58979021,-73.94324531
        FOSTER AVENUE,Brooklyn,11236,Department of Sanitation,14872,0.341414,TRUE,40.64290916,-73.91751733
        COBECK COURT,Brooklyn,11223,New York City Transit (MTA),5025,0.115358,TRUE,40.58689628,-73.9739293
        KIMBALL STREET,Brooklyn,11234,Department of Citywide Administrative Services,11356,0.260698,TRUE,40.6195861,-73.93666388
        CANARSIE ROAD,Brooklyn,11236,Department of Citywide Administrative Services,5023,0.115312,TRUE,40.63412765,-73.89696086
        NATIONAL DRIVE,Brooklyn,11234,Department of Citywide Administrative Services,850,0.019513,TRUE,40.60839431,-73.90203362
        VAN SICKLEN STREET,Brooklyn,11223,Department of Citywide Administrative Services,213,0.00489,TRUE,40.59196185,-73.97589387
        AVENUE X,Brooklyn,0,Department of Citywide Administrative Services,500,0.011478,TRUE,40.59471392,-73.93284819
        EAST 16 STREET,Brooklyn,11229,Department of Citywide Administrative Services,3920,0.089991,TRUE,40.59518619,-73.95497571
        FARRAGUT ROAD,Brooklyn,11236,Economic Development Corporation,54793,1.257874,TRUE,40.65057875,-73.89874456
        POST COURT,Brooklyn,11229,Department of Citywide Administrative Services,55700,1.278696,TRUE,40.58585623,-73.9247848
        ROYCE STREET,Brooklyn,11234,Department of Citywide Administrative Services,5600,0.128558,TRUE,40.62448422,-73.90626488
        WEST STREET,Brooklyn,11223,Department of Citywide Administrative Services,125,0.00287,TRUE,40.59440541,-73.97107006
        AVENUE T,Brooklyn,11234,Department of Transportation,2142,0.049174,TRUE,40.62416076,-73.9056903
91 WHITMAN DRIVE,Brooklyn,11234,Department of Environmental Protection,4900,0.112489,TRUE,40.61130742,-73.90324857
        EAST 98 STREET,Brooklyn,11236,Department of Transportation,23600,0.541781,TRUE,40.64680207,-73.90207612
        ELTON STREET,Brooklyn,0,Housing Preservation and Development,23217,0.532989,TRUE,40.65541353,-73.87286258
        ELTON STREET,Brooklyn,11208,Housing Preservation and Development,19004,0.436272,TRUE,40.65614201,-73.87339219
        JAVA STREET,Brooklyn,11222,Housing Preservation and Development,2758,0.063315,TRUE,40.73142745,-73.95881654
        MAUJER STREET,Brooklyn,11206,Housing Preservation and Development,2500,0.057392,TRUE,40.71055271,-73.94976499
99 SOUTH 5 STREET,Brooklyn,11211,Department of Citywide Administrative Services,1171,0.026882,TRUE,40.71172745,-73.96444134
        MORGAN AVENUE,Brooklyn,11237,New York City Transit (MTA),5700,0.130854,TRUE,40.70870717,-73.93195168
        GRAND STREET,Brooklyn,11211,Housing Preservation and Development,1794,0.041185,TRUE,40.71378418,-73.95893566
21 NORTH 12 STREET,Brooklyn,11211,Department of Parks & Recreation,80000,1.836547,TRUE,40.72320446,-73.95968026
37 MAUJER STREET,Brooklyn,11206,Housing Preservation and Development,2250,0.051653,TRUE,40.71053079,-73.94985518
61 FRANKLIN STREET,Brooklyn,11222,Housing Preservation and Development,1750,0.040174,TRUE,40.72754587,-73.95745875
451 BERRY STREET,Brooklyn,11211,NYC Housing Authority,1080,0.024793,TRUE,40.70776167,-73.96578882
        KEAP STREET,Brooklyn,11211,Housing Preservation and Development,1958,0.044949,TRUE,40.70908635,-73.95481942
451 BEDFORD AVENUE,Brooklyn,11211,Housing Preservation and Development,5200,0.119376,TRUE,40.70779411,-73.96415128
        20 AVENUE,Brooklyn,0,Department of Education,17445,0.400482,TRUE,40.62226118,-73.97841437
        20 AVENUE,Brooklyn,0,Department of Education,6780,0.155647,TRUE,40.62240274,-73.97882569
        AVENUE X,Brooklyn,11235,New York City Transit (MTA),237320,5.448118,TRUE,40.58431547,-73.97910801
        SHORE PARKWAY,Brooklyn,11224,New York City Transit (MTA),22016,0.505418,TRUE,40.58233502,-73.97867855
375 South 5th Street,Brooklyn,11211,Housing Preservation and Development,2341,0.05374,TRUE,40.707761,-73.953637
294 COLUMBIA STREET,Brooklyn,11231,Housing Preservation and Development,2500,0.057392,TRUE,40.68215249,-74.00440231
307 COLUMBIA STREET,Brooklyn,11231,Housing Preservation and Development,1418,0.032553,TRUE,40.68154316,-74.00411383
        WEST 17 STREET,Brooklyn,11224,Housing Preservation and Development,10287,0.236157,TRUE,40.5759914,-73.98499262
        WEST 19 STREET,Brooklyn,11224,Housing Preservation and Development,1700,0.039027,TRUE,40.57584109,-73.98544614
63 BARTLETT STREET,Brooklyn,11206,Housing Preservation and Development,7500,0.172176,TRUE,40.70157025,-73.94624457
        WHIPPLE STREET,Brooklyn,11206,Housing Preservation and Development,3200,0.073462,TRUE,40.70043444,-73.94650725
665 FLUSHING AVENUE,Brooklyn,11206,Housing Preservation and Development,1860,0.0427,TRUE,40.70037643,-73.94658093
663 FLUSHING AVENUE,Brooklyn,11206,Housing Preservation and Development,2000,0.045914,TRUE,40.70036828,-73.94675766
        JEFFERSON AVENUE,Brooklyn,11221,Housing Preservation and Development,2400,0.055096,TRUE,40.68579297,-73.93026247
544 BUSHWICK AVENUE,Brooklyn,11206,Department of Parks & Recreation,3200,0.073462,TRUE,40.69946525,-73.9359896
665 FLUSHING AVENUE,Brooklyn,11206,Housing Preservation and Development,2000,0.045914,TRUE,40.70037921,-73.94666749
1520 BROADWAY,Brooklyn,11221,Housing Preservation and Development,2206,0.050643,TRUE,40.68648154,-73.91727034
1624 FULTON STREET,Brooklyn,11213,Housing Preservation and Development,1422,0.032645,TRUE,40.67945039,-73.93599078
1589 EAST NEW YORK AVENUE,Brooklyn,11212,Housing Preservation and Development,817,0.018756,TRUE,40.67314683,-73.90920807
210 HEGEMAN AVENUE,Brooklyn,11212,Housing Preservation and Development,3800,0.087236,TRUE,40.65653394,-73.90400112
        TRUXTON STREET,Brooklyn,11233,Housing Preservation and Development,10000,0.229568,TRUE,40.67851258,-73.90883663
1739 EAST NEW YORK AVENUE,Brooklyn,11212,Housing Preservation and Development,975,0.022383,TRUE,40.67315785,-73.90926213
330 ASHFORD STREET,Brooklyn,11207,Housing Preservation and Development,3546,0.081405,TRUE,40.67437181,-73.88550307
HARLEM RIVER DRIVE,Manhattan,10039,Department of Small Business Services,46000,1.056015,TRUE,40.82342596,-73.93425105
HARLEM RIVER DRIVE,Manhattan,10039,Department of Small Business Services,13910,0.31933,TRUE,40.82411151,-73.93427163
271 BOWERY,Manhattan,10002,Housing Preservation and Development,1730,0.039715,FALSE,40.72360926,-73.99243459
1650 MADISON AVENUE,Manhattan,10029,Housing Preservation and Development,4392,0.100826,TRUE,40.79617155,-73.94799929
174 E 108 ST,Manhattan,10029,Housing Preservation and Development,1716,0.039394,TRUE,40.79296408,-73.94452393
13 WEST 119 STREET,Manhattan,10026,Housing Preservation and Development,950,0.021809,TRUE,40.80301028,-73.94555582
209-11 EAST 125 STREET,Manhattan,10035,Housing Preservation and Development,4996,0.114692,TRUE,40.80369104,-73.93507665
204 EAST 126 STREET,Manhattan,10035,Housing Preservation and Development,5995,0.137626,TRUE,40.8038555,-73.93468999
2735 8 AVENUE,Manhattan,10039,Housing Preservation and Development,2813,0.064578,TRUE,40.82347313,-73.94188619
181 STANTON ST,Manhattan,10002,Housing Preservation and Development,1197,0.027479,TRUE,40.71993043,-73.98401864
276 E 3 ST,Manhattan,10009,Housing Preservation and Development,2021,0.046396,TRUE,40.7213544,-73.98038544
302-4 E 2 ST,Manhattan,10009,Housing Preservation and Development,5298,0.121625,TRUE,40.7204539,-73.97913749
68 WEST 116 STREET,Manhattan,10026,Housing Preservation and Development,3028,0.069513,TRUE,40.80161223,-73.94942537
110-12 EAST 118 STREET,Manhattan,10035,Housing Preservation and Development,5400,0.123967,TRUE,40.80033519,-73.94202197
21 WEST 119 STREET,Manhattan,10026,Housing Preservation and Development,1150,0.0264,TRUE,40.80310093,-73.94571106
61 W 130 ST,Manhattan,10037,Housing Preservation and Development,1998,0.045868,TRUE,40.81075423,-73.94215017
102 EAST 123 STREET,Manhattan,10035,Department of Citywide Administrative Services,2018,0.046327,TRUE,40.80342737,-73.93981231
1807-09 PARK AVENUE,Manhattan,10035,Housing Preservation and Development,2843,0.065266,TRUE,40.80449188,-73.93898056
1811-13 PARK AVENUE,Manhattan,10035,Housing Preservation and Development,2843,0.065266,TRUE,40.80456871,-73.93892631
2459 SECOND AVENUE,Manhattan,10035,Housing Preservation and Development,2616,0.060055,TRUE,40.80346231,-73.9334695
238 EAST 126 STREET,Manhattan,10035,Housing Preservation and Development,2498,0.057346,TRUE,40.80345698,-73.93374403
200-01 EAST 126 STREET,Manhattan,10035,Housing Preservation and Development,2998,0.068825,TRUE,40.80379504,-73.93454557
206 EAST 126 STREET,Manhattan,10035,Housing Preservation and Development,5495,0.126148,TRUE,40.80397094,-73.9349644
239-37 WEST 111 STREET,Manhattan,10026,Housing Preservation and Development,5046,0.11584,TRUE,40.80088769,-73.95629218
227 WEST 115 STREET,Manhattan,10026,Department of Citywide Administrative Services,1892,0.043434,TRUE,40.80335445,-73.95435089
228 WEST 116 STREET,Manhattan,10026,Housing Preservation and Development,2534,0.058173,TRUE,40.80353272,-73.95400762
312 WEST 112 STREET,Manhattan,10026,Housing Preservation and Development,2624,0.060239,TRUE,40.80205219,-73.95829245
313 WEST 112 STREET,Manhattan,10026,Housing Preservation and Development,1682,0.038613,TRUE,40.80234845,-73.95781187
109 WEST 126 STREET,Manhattan,10027,Housing Preservation and Development,1782,0.040909,TRUE,40.80891691,-73.94551487
128 WEST 127 STREET,Manhattan,10027,Department of Citywide Administrative Services,1600,0.036731,TRUE,40.80945787,-73.94604183
2139 7 AVENUE,Manhattan,10027,Housing Preservation and Development,2500,0.057392,TRUE,40.81000179,-73.94705648
2135-37 7 AVENUE,Manhattan,10027,Housing Preservation and Development,7492,0.171993,TRUE,40.80988107,-73.94714688
123 WEST 129 STREET,Manhattan,10027,Department of Citywide Administrative Services,1249,0.028673,TRUE,40.81092831,-73.94450173
112 WEST 130 STREET,Manhattan,10027,Department of Citywide Administrative Services,1665,0.038223,TRUE,40.81105984,-73.94405006
415 LENOX AVE,Manhattan,10037,Housing Preservation and Development,2126,0.048806,TRUE,40.81162756,-73.94315368
126 WEST 134 ST.,Manhattan,10030,Housing Preservation and Development,2998,0.068825,TRUE,40.81393036,-73.94311559
130 W134 ST,Manhattan,10030,Housing Preservation and Development,2998,0.068825,TRUE,40.81401005,-73.94330338
197 WEST 134 STREET,Manhattan,10030,Housing Preservation and Development,2498,0.057346,TRUE,40.81461126,-73.94355214
136 W137 ST,Manhattan,10030,Housing Preservation and Development,2498,0.057346,TRUE,40.81583165,-73.94150991
113 WEST 136 STREET,Manhattan,10030,Department of Citywide Administrative Services,1665,0.038223,TRUE,40.8153154,-73.94104433
265 WEST 126 STREET,Manhattan,10027,Housing Preservation and Development,1998,0.045868,TRUE,40.81075786,-73.94989527
203 WEST 135 STREET,Manhattan,10030,Housing Preservation and Development,2498,0.057346,TRUE,40.81579177,-73.94411834
317 WEST 126 STREET,Manhattan,10027,Department of Citywide Administrative Services,1665,0.038223,TRUE,40.81138704,-73.95139036
306 WEST 127 STREET,Manhattan,10027,Housing Preservation and Development,2412,0.055372,TRUE,40.81152684,-73.95095315
330 ST NICHOLAS AVENUE,Manhattan,10027,Department of Citywide Administrative Services,1596,0.036639,TRUE,40.811678,-73.9514335
2752 8 AVENUE,Manhattan,10039,Housing Preservation and Development,2500,0.057392,TRUE,40.82353856,-73.94100091
258-60 W153 ST,Manhattan,10039,Housing Preservation and Development,4996,0.114692,TRUE,40.82731893,-73.93750345
262-64 W153 ST,Manhattan,10039,Housing Preservation and Development,4996,0.114692,TRUE,40.8273849,-73.93766599
2803 8 AVENUE,Manhattan,10039,Housing Preservation and Development,2000,0.045914,TRUE,40.82559672,-73.94026921
W208 ST,Manhattan,10034,Department of Citywide Administrative Services,68257,1.566965,TRUE,40.86414182,-73.91574108
MARGINAL STREET,Manhattan,,Department of Small Business Services,68350,1.5691,TRUE,40.74650851,-73.96904239
BRUSH AVENUE,Bronx,10465,Department of Small Business Services,10340,0.237374,TRUE,40.81884858,-73.83893959
195 EAST 138 STREET,Bronx,10451,Department of Citywide Administrative Services,5775,0.132576,TRUE,40.81295915,-73.92903461
EAST 149 STREET,Bronx,10455,Housing Preservation and Development,2126,0.048806,TRUE,40.81571611,-73.91636605
0 THIRD AVENUE,Bronx,10451,Department of Citywide Administrative Services,85900,1.971993,TRUE,40.80947992,-73.93234944
881 BROOK AVENUE,Bronx,10451,Housing Preservation and Development,1764,0.040496,TRUE,40.82291254,-73.91076331
3341 3 AVE,Bronx,10456,Housing Preservation and Development,1220,0.028007,TRUE,40.82671174,-73.90791814
824 ELTON AVENUE,Bronx,10451,Housing Preservation and Development,5100,0.11708,TRUE,40.82249397,-73.91255958
433 EAST 162 STREET,Bronx,10451,Housing Preservation and Development,3501,0.080372,TRUE,40.82460164,-73.91219549
423 EAST 162 STREET,Bronx,10451,Housing Preservation and Development,3751,0.086111,TRUE,40.82471834,-73.91255814
359 EAST 157 STREET,Bronx,10451,Housing Preservation and Development,2440,0.056015,TRUE,40.82221425,-73.91658853
